species,season,abundance,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
skipjack-tuna,jul-sept,0,89.5,-11.5,57,5212089
skipjack-tuna,jul-sept,0,90.5,-11.5,57,5212089
skipjack-tuna,jul-sept,1,94.5,-11.5,57,5212094
skipjack-tuna,jul-sept,0,105.5,-11.5,57,5212106
skipjack-tuna,jul-sept,0,109.5,-11.5,57,5212108
skipjack-tuna,jul-sept,0,110.5,-11.5,57,5212111
skipjack-tuna,jul-sept,0,111.5,-11.5,57,5212112
skipjack-tuna,jul-sept,0,112.5,-11.5,57,5212113
skipjack-tuna,jul-sept,0,113.5,-11.5,57,5212114
skipjack-tuna,jul-sept,0,114.5,-11.5,57,5212115
skipjack-tuna,jul-sept,0,115.5,-11.5,57,5212116
skipjack-tuna,jul-sept,0,116.5,-11.5,57,5212116
skipjack-tuna,jul-sept,0,117.5,-11.5,57,5212117
skipjack-tuna,jul-sept,0,118.5,-11.5,57,5212117
skipjack-tuna,jul-sept,0,119.5,-11.5,57,5212118
skipjack-tuna,jul-sept,0,120.5,-11.5,57,5210119
skipjack-tuna,jul-sept,0,121.5,-11.5,57,5212122
skipjack-tuna,jul-sept,0,122.5,-11.5,57,5211122
skipjack-tuna,jul-sept,0,144.5,-11.5,71,5212144
skipjack-tuna,jul-sept,0,145.5,-11.5,71,5211144
skipjack-tuna,jul-sept,0,146.5,-11.5,71,5212145
skipjack-tuna,jul-sept,0,147.5,-11.5,71,5212148
skipjack-tuna,jul-sept,0,148.5,-11.5,71,5212148
skipjack-tuna,jul-sept,1,149.5,-11.5,71,5212148
skipjack-tuna,jul-sept,0,150.5,-11.5,71,5212151
skipjack-tuna,jul-sept,0,151.5,-11.5,71,5212152
skipjack-tuna,jul-sept,0,152.5,-11.5,71,5212153
skipjack-tuna,jul-sept,0,153.5,-11.5,71,5212153
skipjack-tuna,jul-sept,0,154.5,-11.5,71,5212153
skipjack-tuna,jul-sept,0,155.5,-11.5,71,5212154
skipjack-tuna,jul-sept,0,156.5,-11.5,71,5212155
skipjack-tuna,jul-sept,0,157.5,-11.5,71,5212158
skipjack-tuna,jul-sept,0,158.5,-11.5,71,5212158
skipjack-tuna,jul-sept,0,169.5,-11.5,71,5212170
skipjack-tuna,jul-sept,0,171.5,-11.5,71,5212170
skipjack-tuna,jul-sept,0,-178.5,-10.5,71,5311177
skipjack-tuna,jul-sept,0,-160.5,-10.5,77,5311159
skipjack-tuna,jul-sept,0,-154.5,-10.5,77,5311155
skipjack-tuna,jul-sept,0,-153.5,-10.5,77,5311154
skipjack-tuna,jul-sept,0,-151.5,-10.5,77,5311150
skipjack-tuna,jul-sept,0,-150.5,-10.5,77,5311149
skipjack-tuna,jul-sept,0,-149.5,-10.5,77,5309150
skipjack-tuna,jul-sept,0,-148.5,-10.5,77,5309149
skipjack-tuna,jul-sept,0,-147.5,-10.5,77,5311147
skipjack-tuna,jul-sept,0,-144.5,-10.5,77,5309144
skipjack-tuna,jul-sept,0,-143.5,-10.5,77,5311144
skipjack-tuna,jul-sept,0,-142.5,-10.5,77,5310142
skipjack-tuna,jul-sept,0,-140.5,-10.5,77,5311140
skipjack-tuna,jul-sept,0,-131.5,-10.5,77,5311131
skipjack-tuna,jul-sept,0,-127.5,-10.5,77,5311126
skipjack-tuna,jul-sept,0,57.5,-10.5,51,5211056
skipjack-tuna,jul-sept,0,77.5,-10.5,51,5211076
skipjack-tuna,jul-sept,0,81.5,-10.5,57,5211080
skipjack-tuna,jul-sept,0,91.5,-10.5,57,5211091
skipjack-tuna,jul-sept,1,93.5,-10.5,57,5211094
skipjack-tuna,jul-sept,0,94.5,-10.5,57,5211094
skipjack-tuna,jul-sept,0,96.5,-10.5,57,5211096
skipjack-tuna,jul-sept,0,99.5,-10.5,57,5211100
skipjack-tuna,jul-sept,0,100.5,-10.5,57,5211101
skipjack-tuna,jul-sept,0,101.5,-10.5,57,5211102
skipjack-tuna,jul-sept,0,102.5,-10.5,57,5211102
skipjack-tuna,jul-sept,0,103.5,-10.5,57,5211104
skipjack-tuna,jul-sept,0,105.5,-10.5,57,5210104
skipjack-tuna,jul-sept,0,106.5,-10.5,57,5211107
skipjack-tuna,jul-sept,0,107.5,-10.5,57,5211107
skipjack-tuna,jul-sept,0,108.5,-10.5,57,5211107
skipjack-tuna,jul-sept,0,109.5,-10.5,57,5210108
skipjack-tuna,jul-sept,0,110.5,-10.5,57,5211110
skipjack-tuna,jul-sept,0,111.5,-10.5,57,5209112
skipjack-tuna,jul-sept,0,112.5,-10.5,57,5209112
skipjack-tuna,jul-sept,0,113.5,-10.5,57,5211113
skipjack-tuna,jul-sept,0,114.5,-10.5,57,5211113
skipjack-tuna,jul-sept,0,115.5,-10.5,57,5211116
skipjack-tuna,jul-sept,1,116.5,-10.5,57,5211117
skipjack-tuna,jul-sept,0,117.5,-10.5,57,5211118
skipjack-tuna,jul-sept,0,118.5,-10.5,57,5211119
skipjack-tuna,jul-sept,0,119.5,-10.5,57,5211120
skipjack-tuna,jul-sept,0,120.5,-10.5,57,5211121
skipjack-tuna,jul-sept,0,123.5,-10.5,57,5211122
skipjack-tuna,jul-sept,0,124.5,-10.5,57,5211125
skipjack-tuna,jul-sept,0,125.5,-10.5,57,5211125
skipjack-tuna,jul-sept,0,144.5,-10.5,71,5209143
skipjack-tuna,jul-sept,0,145.5,-10.5,71,5211146
skipjack-tuna,jul-sept,0,146.5,-10.5,71,5211146
skipjack-tuna,jul-sept,0,147.5,-10.5,71,5211146
skipjack-tuna,jul-sept,0,148.5,-10.5,71,5211148
skipjack-tuna,jul-sept,1,149.5,-10.5,71,5209150
skipjack-tuna,jul-sept,0,150.5,-10.5,71,5211149
skipjack-tuna,jul-sept,1,151.5,-10.5,71,5211150
skipjack-tuna,jul-sept,0,152.5,-10.5,71,5209151
skipjack-tuna,jul-sept,0,153.5,-10.5,71,5211153
skipjack-tuna,jul-sept,0,154.5,-10.5,71,5211155
skipjack-tuna,jul-sept,0,155.5,-10.5,71,5211155
skipjack-tuna,jul-sept,0,156.5,-10.5,71,5211155
skipjack-tuna,jul-sept,0,157.5,-10.5,71,5211157
skipjack-tuna,jul-sept,1,158.5,-10.5,71,5211157
skipjack-tuna,jul-sept,0,159.5,-10.5,71,5211158
skipjack-tuna,jul-sept,0,161.5,-10.5,71,5211160
skipjack-tuna,jul-sept,0,163.5,-10.5,71,5211162
skipjack-tuna,jul-sept,0,166.5,-10.5,71,5211167
skipjack-tuna,jul-sept,0,167.5,-10.5,71,5211167
skipjack-tuna,jul-sept,0,-161.5,-9.5,77,5310161
skipjack-tuna,jul-sept,0,-149.5,-9.5,77,5309150
skipjack-tuna,jul-sept,0,-148.5,-9.5,77,5309149
skipjack-tuna,jul-sept,0,-145.5,-9.5,77,5309144
skipjack-tuna,jul-sept,0,-142.5,-9.5,77,5309141
skipjack-tuna,jul-sept,0,-141.5,-9.5,77,5309141
skipjack-tuna,jul-sept,0,-138.5,-9.5,77,5309137
skipjack-tuna,jul-sept,0,-136.5,-9.5,77,5310135
skipjack-tuna,jul-sept,0,-134.5,-9.5,77,5310135
skipjack-tuna,jul-sept,0,-90.5,-9.5,87,5308091
skipjack-tuna,jul-sept,0,52.5,-9.5,51,5210053
skipjack-tuna,jul-sept,0,58.5,-9.5,51,5210057
skipjack-tuna,jul-sept,0,69.5,-9.5,51,5210070
skipjack-tuna,jul-sept,0,74.5,-9.5,51,5210074
skipjack-tuna,jul-sept,0,78.5,-9.5,51,5210079
skipjack-tuna,jul-sept,0,81.5,-9.5,57,5210081
skipjack-tuna,jul-sept,0,82.5,-9.5,57,5208083
skipjack-tuna,jul-sept,3,83.5,-9.5,57,5210083
skipjack-tuna,jul-sept,0,94.5,-9.5,57,5209094
skipjack-tuna,jul-sept,0,96.5,-9.5,57,5210096
skipjack-tuna,jul-sept,0,97.5,-9.5,57,5210096
skipjack-tuna,jul-sept,0,98.5,-9.5,57,5210097
skipjack-tuna,jul-sept,0,99.5,-9.5,57,5210099
skipjack-tuna,jul-sept,0,100.5,-9.5,57,5210101
skipjack-tuna,jul-sept,3,101.5,-9.5,57,5210101
skipjack-tuna,jul-sept,2,102.5,-9.5,57,5210101
skipjack-tuna,jul-sept,2,103.5,-9.5,57,5210104
skipjack-tuna,jul-sept,1,104.5,-9.5,57,5209105
skipjack-tuna,jul-sept,0,105.5,-9.5,57,5209105
skipjack-tuna,jul-sept,0,106.5,-9.5,57,5210105
skipjack-tuna,jul-sept,0,107.5,-9.5,57,5210106
skipjack-tuna,jul-sept,0,108.5,-9.5,57,5210108
skipjack-tuna,jul-sept,0,109.5,-9.5,57,5210108
skipjack-tuna,jul-sept,0,110.5,-9.5,57,5210109
skipjack-tuna,jul-sept,0,111.5,-9.5,57,5209112
skipjack-tuna,jul-sept,0,112.5,-9.5,57,5209112
skipjack-tuna,jul-sept,0,113.5,-9.5,57,5210114
skipjack-tuna,jul-sept,0,114.5,-9.5,57,5210114
skipjack-tuna,jul-sept,1,115.5,-9.5,57,5210116
skipjack-tuna,jul-sept,0,116.5,-9.5,57,5210116
skipjack-tuna,jul-sept,0,117.5,-9.5,57,5210116
skipjack-tuna,jul-sept,0,118.5,-9.5,57,5210117
skipjack-tuna,jul-sept,0,122.5,-9.5,57,5210122
skipjack-tuna,jul-sept,0,125.5,-9.5,57,5210124
skipjack-tuna,jul-sept,0,126.5,-9.5,57,5210125
skipjack-tuna,jul-sept,0,127.5,-9.5,57,5210128
skipjack-tuna,jul-sept,0,133.5,-9.5,71,5210132
skipjack-tuna,jul-sept,0,144.5,-9.5,71,5209143
skipjack-tuna,jul-sept,0,145.5,-9.5,71,5208144
skipjack-tuna,jul-sept,0,146.5,-9.5,71,5210145
skipjack-tuna,jul-sept,0,147.5,-9.5,71,5210146
skipjack-tuna,jul-sept,0,151.5,-9.5,71,5210151
skipjack-tuna,jul-sept,0,152.5,-9.5,71,5209151
skipjack-tuna,jul-sept,0,153.5,-9.5,71,5210154
skipjack-tuna,jul-sept,0,154.5,-9.5,71,5210154
skipjack-tuna,jul-sept,0,155.5,-9.5,71,5210154
skipjack-tuna,jul-sept,0,156.5,-9.5,71,5210155
skipjack-tuna,jul-sept,0,157.5,-9.5,71,5210157
skipjack-tuna,jul-sept,0,158.5,-9.5,71,5210157
skipjack-tuna,jul-sept,0,161.5,-9.5,71,5210162
skipjack-tuna,jul-sept,0,162.5,-9.5,71,5210163
skipjack-tuna,jul-sept,2,166.5,-9.5,71,5210167
skipjack-tuna,jul-sept,0,171.5,-9.5,71,5210172
skipjack-tuna,jul-sept,0,-176.5,-8.5,71,5309177
skipjack-tuna,jul-sept,0,-173.5,-8.5,77,5309174
skipjack-tuna,jul-sept,0,-154.5,-8.5,77,5309154
skipjack-tuna,jul-sept,0,-148.5,-8.5,77,5307147
skipjack-tuna,jul-sept,0,-144.5,-8.5,77,5309145
skipjack-tuna,jul-sept,0,-143.5,-8.5,77,5309143
skipjack-tuna,jul-sept,0,-142.5,-8.5,77,5309141
skipjack-tuna,jul-sept,0,-141.5,-8.5,77,5309140
skipjack-tuna,jul-sept,0,-138.5,-8.5,77,5309137
skipjack-tuna,jul-sept,0,-137.5,-8.5,77,5309136
skipjack-tuna,jul-sept,0,-97.5,-8.5,87,5309098
skipjack-tuna,jul-sept,0,55.5,-8.5,51,5209056
skipjack-tuna,jul-sept,0,57.5,-8.5,51,5209058
skipjack-tuna,jul-sept,0,79.5,-8.5,51,5208079
skipjack-tuna,jul-sept,0,86.5,-8.5,57,5209085
skipjack-tuna,jul-sept,0,87.5,-8.5,57,5209086
skipjack-tuna,jul-sept,0,93.5,-8.5,57,5208092
skipjack-tuna,jul-sept,0,97.5,-8.5,57,5209098
skipjack-tuna,jul-sept,2,99.5,-8.5,57,5207099
skipjack-tuna,jul-sept,0,100.5,-8.5,57,5209101
skipjack-tuna,jul-sept,0,101.5,-8.5,57,5209101
skipjack-tuna,jul-sept,0,102.5,-8.5,57,5209103
skipjack-tuna,jul-sept,0,103.5,-8.5,57,5209103
skipjack-tuna,jul-sept,1,104.5,-8.5,57,5208104
skipjack-tuna,jul-sept,0,105.5,-8.5,57,5208104
skipjack-tuna,jul-sept,0,106.5,-8.5,57,5209107
skipjack-tuna,jul-sept,0,107.5,-8.5,57,5209107
skipjack-tuna,jul-sept,0,108.5,-8.5,57,5209108
skipjack-tuna,jul-sept,0,109.5,-8.5,57,5209108
skipjack-tuna,jul-sept,0,110.5,-8.5,57,5209111
skipjack-tuna,jul-sept,0,111.5,-8.5,57,5208110
skipjack-tuna,jul-sept,0,112.5,-8.5,57,5207111
skipjack-tuna,jul-sept,0,113.5,-8.5,57,5209112
skipjack-tuna,jul-sept,0,114.5,-8.5,71,5209115
skipjack-tuna,jul-sept,0,115.5,-8.5,71,5207114
skipjack-tuna,jul-sept,3,124.5,-8.5,71,5209124
skipjack-tuna,jul-sept,0,127.5,-8.5,71,5209126
skipjack-tuna,jul-sept,0,128.5,-8.5,71,5209129
skipjack-tuna,jul-sept,0,145.5,-8.5,71,5207145
skipjack-tuna,jul-sept,0,146.5,-8.5,71,5207146
skipjack-tuna,jul-sept,0,148.5,-8.5,71,5209149
skipjack-tuna,jul-sept,1,149.5,-8.5,71,5209150
skipjack-tuna,jul-sept,1,150.5,-8.5,71,5209150
skipjack-tuna,jul-sept,0,151.5,-8.5,71,5209152
skipjack-tuna,jul-sept,0,152.5,-8.5,71,5209152
skipjack-tuna,jul-sept,0,153.5,-8.5,71,5209152
skipjack-tuna,jul-sept,0,154.5,-8.5,71,5209154
skipjack-tuna,jul-sept,0,155.5,-8.5,71,5209155
skipjack-tuna,jul-sept,0,156.5,-8.5,71,5209155
skipjack-tuna,jul-sept,0,161.5,-8.5,71,5209162
skipjack-tuna,jul-sept,0,164.5,-8.5,71,5209163
skipjack-tuna,jul-sept,0,-160.5,-7.5,77,5307161
skipjack-tuna,jul-sept,0,-159.5,-7.5,77,5306160
skipjack-tuna,jul-sept,0,-155.5,-7.5,77,5306154
skipjack-tuna,jul-sept,0,-144.5,-7.5,77,5308144
skipjack-tuna,jul-sept,0,-141.5,-7.5,77,5308142
skipjack-tuna,jul-sept,0,-96.5,-7.5,87,5308096
skipjack-tuna,jul-sept,0,5.5,-7.5,47,5208004
skipjack-tuna,jul-sept,0,44.5,-7.5,51,5208045
skipjack-tuna,jul-sept,0,55.5,-7.5,51,5208054
skipjack-tuna,jul-sept,0,83.5,-7.5,57,5208083
skipjack-tuna,jul-sept,0,85.5,-7.5,57,5208086
skipjack-tuna,jul-sept,0,87.5,-7.5,57,5208086
skipjack-tuna,jul-sept,0,93.5,-7.5,57,5206094
skipjack-tuna,jul-sept,0,94.5,-7.5,57,5208094
skipjack-tuna,jul-sept,0,96.5,-7.5,57,5208096
skipjack-tuna,jul-sept,0,97.5,-7.5,57,5206098
skipjack-tuna,jul-sept,0,99.5,-7.5,57,5207099
skipjack-tuna,jul-sept,0,100.5,-7.5,57,5208101
skipjack-tuna,jul-sept,0,101.5,-7.5,57,5208102
skipjack-tuna,jul-sept,0,102.5,-7.5,57,5208103
skipjack-tuna,jul-sept,0,103.5,-7.5,57,5208103
skipjack-tuna,jul-sept,0,104.5,-7.5,57,5206105
skipjack-tuna,jul-sept,1,105.5,-7.5,57,5206105
skipjack-tuna,jul-sept,1,106.5,-7.5,57,5208107
skipjack-tuna,jul-sept,0,107.5,-7.5,57,5208108
skipjack-tuna,jul-sept,0,147.5,-7.5,71,5207146
skipjack-tuna,jul-sept,1,148.5,-7.5,71,5208149
skipjack-tuna,jul-sept,1,149.5,-7.5,71,5208150
skipjack-tuna,jul-sept,1,150.5,-7.5,71,5208150
skipjack-tuna,jul-sept,0,151.5,-7.5,71,5208152
skipjack-tuna,jul-sept,0,152.5,-7.5,71,5207152
skipjack-tuna,jul-sept,0,153.5,-7.5,71,5207152
skipjack-tuna,jul-sept,0,155.5,-7.5,71,5208155
skipjack-tuna,jul-sept,0,156.5,-7.5,71,5208155
skipjack-tuna,jul-sept,0,159.5,-7.5,71,5207159
skipjack-tuna,jul-sept,0,160.5,-7.5,71,5207159
skipjack-tuna,jul-sept,0,162.5,-7.5,71,5208162
skipjack-tuna,jul-sept,0,169.5,-7.5,71,5208170
skipjack-tuna,jul-sept,0,-176.5,-6.5,71,5307175
skipjack-tuna,jul-sept,0,-164.5,-6.5,77,5306163
skipjack-tuna,jul-sept,0,-163.5,-6.5,77,5306163
skipjack-tuna,jul-sept,0,-159.5,-6.5,77,5307158
skipjack-tuna,jul-sept,0,-147.5,-6.5,77,5307148
skipjack-tuna,jul-sept,0,-140.5,-6.5,77,5307139
skipjack-tuna,jul-sept,0,-139.5,-6.5,77,5307139
skipjack-tuna,jul-sept,0,-132.5,-6.5,77,5307131
skipjack-tuna,jul-sept,0,-124.5,-6.5,77,5307125
skipjack-tuna,jul-sept,0,-87.5,-6.5,87,5307086
skipjack-tuna,jul-sept,0,-86.5,-6.5,87,5307085
skipjack-tuna,jul-sept,0,8.5,-6.5,47,5207008
skipjack-tuna,jul-sept,0,43.5,-6.5,51,5207044
skipjack-tuna,jul-sept,0,49.5,-6.5,51,5207050
skipjack-tuna,jul-sept,0,50.5,-6.5,51,5207050
skipjack-tuna,jul-sept,0,51.5,-6.5,51,5207050
skipjack-tuna,jul-sept,0,55.5,-6.5,51,5207056
skipjack-tuna,jul-sept,0,79.5,-6.5,51,5205079
skipjack-tuna,jul-sept,0,80.5,-6.5,51,5207079
skipjack-tuna,jul-sept,0,93.5,-6.5,57,5206094
skipjack-tuna,jul-sept,0,95.5,-6.5,57,5207094
skipjack-tuna,jul-sept,0,96.5,-6.5,57,5207095
skipjack-tuna,jul-sept,0,97.5,-6.5,57,5206098
skipjack-tuna,jul-sept,0,100.5,-6.5,57,5207101
skipjack-tuna,jul-sept,0,101.5,-6.5,57,5207101
skipjack-tuna,jul-sept,0,102.5,-6.5,57,5207101
skipjack-tuna,jul-sept,0,103.5,-6.5,57,5207102
skipjack-tuna,jul-sept,0,104.5,-6.5,57,5207104
skipjack-tuna,jul-sept,0,105.5,-6.5,57,5206105
skipjack-tuna,jul-sept,1,147.5,-6.5,71,5207146
skipjack-tuna,jul-sept,0,148.5,-6.5,71,5207149
skipjack-tuna,jul-sept,0,149.5,-6.5,71,5207149
skipjack-tuna,jul-sept,1,150.5,-6.5,71,5207149
skipjack-tuna,jul-sept,0,151.5,-6.5,71,5207151
skipjack-tuna,jul-sept,0,152.5,-6.5,71,5207152
skipjack-tuna,jul-sept,0,153.5,-6.5,71,5207152
skipjack-tuna,jul-sept,0,154.5,-6.5,71,5207153
skipjack-tuna,jul-sept,0,157.5,-6.5,71,5206157
skipjack-tuna,jul-sept,0,158.5,-6.5,71,5207159
skipjack-tuna,jul-sept,0,159.5,-6.5,71,5207159
skipjack-tuna,jul-sept,0,160.5,-6.5,71,5207159
skipjack-tuna,jul-sept,0,161.5,-6.5,71,5207161
skipjack-tuna,jul-sept,0,168.5,-6.5,71,5207168
skipjack-tuna,jul-sept,0,169.5,-6.5,71,5207168
skipjack-tuna,jul-sept,0,170.5,-6.5,71,5207169
skipjack-tuna,jul-sept,0,171.5,-6.5,71,5207170
skipjack-tuna,jul-sept,0,-175.5,-5.5,77,5306176
skipjack-tuna,jul-sept,0,-172.5,-5.5,77,5306172
skipjack-tuna,jul-sept,0,-171.5,-5.5,77,5306170
skipjack-tuna,jul-sept,0,-150.5,-5.5,77,5306150
skipjack-tuna,jul-sept,0,-148.5,-5.5,77,5306148
skipjack-tuna,jul-sept,0,-143.5,-5.5,77,5306144
skipjack-tuna,jul-sept,0,-137.5,-5.5,77,5306136
skipjack-tuna,jul-sept,0,-132.5,-5.5,77,5306132
skipjack-tuna,jul-sept,0,-130.5,-5.5,77,5304130
skipjack-tuna,jul-sept,0,-92.5,-5.5,87,5306093
skipjack-tuna,jul-sept,0,-87.5,-5.5,87,5306087
skipjack-tuna,jul-sept,0,-86.5,-5.5,87,5306087
skipjack-tuna,jul-sept,0,-85.5,-5.5,87,5306086
skipjack-tuna,jul-sept,0,51.5,-5.5,51,5206050
skipjack-tuna,jul-sept,0,79.5,-5.5,51,5205079
skipjack-tuna,jul-sept,0,80.5,-5.5,51,5205079
skipjack-tuna,jul-sept,0,81.5,-5.5,57,5206081
skipjack-tuna,jul-sept,0,83.5,-5.5,57,5206084
skipjack-tuna,jul-sept,0,98.5,-5.5,57,5204098
skipjack-tuna,jul-sept,0,99.5,-5.5,57,5204098
skipjack-tuna,jul-sept,0,100.5,-5.5,57,5204100
skipjack-tuna,jul-sept,0,101.5,-5.5,57,5204100
skipjack-tuna,jul-sept,0,102.5,-5.5,57,5205101
skipjack-tuna,jul-sept,0,103.5,-5.5,57,5206102
skipjack-tuna,jul-sept,3,126.5,-5.5,71,5206127
skipjack-tuna,jul-sept,0,146.5,-5.5,71,5206147
skipjack-tuna,jul-sept,0,152.5,-5.5,71,5206153
skipjack-tuna,jul-sept,0,153.5,-5.5,71,5206152
skipjack-tuna,jul-sept,0,154.5,-5.5,71,5206155
skipjack-tuna,jul-sept,1,155.5,-5.5,71,5206156
skipjack-tuna,jul-sept,0,157.5,-5.5,71,5204158
skipjack-tuna,jul-sept,0,165.5,-5.5,71,5206165
skipjack-tuna,jul-sept,0,167.5,-5.5,71,5206167
skipjack-tuna,jul-sept,0,168.5,-5.5,71,5206167
skipjack-tuna,jul-sept,0,171.5,-5.5,71,5206170
skipjack-tuna,jul-sept,0,172.5,-5.5,71,5206172
skipjack-tuna,jul-sept,0,-179.5,-4.5,71,5205179
skipjack-tuna,jul-sept,0,-175.5,-4.5,77,5305174
skipjack-tuna,jul-sept,0,-173.5,-4.5,77,5305174
skipjack-tuna,jul-sept,0,-171.5,-4.5,77,5304172
skipjack-tuna,jul-sept,0,-170.5,-4.5,77,5304171
skipjack-tuna,jul-sept,0,-167.5,-4.5,77,5305166
skipjack-tuna,jul-sept,0,-166.5,-4.5,77,5305167
skipjack-tuna,jul-sept,0,-165.5,-4.5,77,5305166
skipjack-tuna,jul-sept,0,-155.5,-4.5,77,5305155
skipjack-tuna,jul-sept,0,-153.5,-4.5,77,5305153
skipjack-tuna,jul-sept,0,-152.5,-4.5,77,5305153
skipjack-tuna,jul-sept,0,-151.5,-4.5,77,5305151
skipjack-tuna,jul-sept,0,-147.5,-4.5,77,5305146
skipjack-tuna,jul-sept,0,-146.5,-4.5,77,5305146
skipjack-tuna,jul-sept,0,-143.5,-4.5,77,5305142
skipjack-tuna,jul-sept,0,-142.5,-4.5,77,5305142
skipjack-tuna,jul-sept,0,-141.5,-4.5,77,5305142
skipjack-tuna,jul-sept,0,-140.5,-4.5,77,5305140
skipjack-tuna,jul-sept,0,45.5,-4.5,51,5205044
skipjack-tuna,jul-sept,0,51.5,-4.5,51,5203051
skipjack-tuna,jul-sept,0,95.5,-4.5,57,5205094
skipjack-tuna,jul-sept,0,97.5,-4.5,57,5204098
skipjack-tuna,jul-sept,0,98.5,-4.5,57,5204098
skipjack-tuna,jul-sept,0,99.5,-4.5,57,5204098
skipjack-tuna,jul-sept,0,100.5,-4.5,57,5204100
skipjack-tuna,jul-sept,0,102.5,-4.5,57,5205103
skipjack-tuna,jul-sept,0,106.5,-4.5,71,5205107
skipjack-tuna,jul-sept,0,118.5,-4.5,71,5205117
skipjack-tuna,jul-sept,0,125.5,-4.5,71,5205125
skipjack-tuna,jul-sept,0,145.5,-4.5,71,5205144
skipjack-tuna,jul-sept,0,146.5,-4.5,71,5204146
skipjack-tuna,jul-sept,0,147.5,-4.5,71,5204146
skipjack-tuna,jul-sept,0,149.5,-4.5,71,5204150
skipjack-tuna,jul-sept,0,150.5,-4.5,71,5205149
skipjack-tuna,jul-sept,0,152.5,-4.5,71,5205153
skipjack-tuna,jul-sept,3,153.5,-4.5,71,5205154
skipjack-tuna,jul-sept,0,154.5,-4.5,71,5205154
skipjack-tuna,jul-sept,0,155.5,-4.5,71,5205154
skipjack-tuna,jul-sept,2,156.5,-4.5,71,5204156
skipjack-tuna,jul-sept,0,157.5,-4.5,71,5204158
skipjack-tuna,jul-sept,0,158.5,-4.5,71,5204158
skipjack-tuna,jul-sept,0,161.5,-4.5,71,5205160
skipjack-tuna,jul-sept,0,162.5,-4.5,71,5205162
skipjack-tuna,jul-sept,0,163.5,-4.5,71,5205164
skipjack-tuna,jul-sept,0,164.5,-4.5,71,5205164
skipjack-tuna,jul-sept,0,166.5,-4.5,71,5205166
skipjack-tuna,jul-sept,0,167.5,-4.5,71,5205166
skipjack-tuna,jul-sept,0,168.5,-4.5,71,5205167
skipjack-tuna,jul-sept,0,169.5,-4.5,71,5205169
skipjack-tuna,jul-sept,0,173.5,-4.5,71,5205173
skipjack-tuna,jul-sept,0,-179.5,-3.5,71,5204179
skipjack-tuna,jul-sept,0,-178.5,-3.5,71,5302177
skipjack-tuna,jul-sept,0,-175.5,-3.5,77,5304174
skipjack-tuna,jul-sept,3,-174.5,-3.5,77,5304174
skipjack-tuna,jul-sept,0,-173.5,-3.5,77,5304173
skipjack-tuna,jul-sept,0,-172.5,-3.5,77,5304173
skipjack-tuna,jul-sept,0,-171.5,-3.5,77,5304170
skipjack-tuna,jul-sept,0,-170.5,-3.5,77,5304170
skipjack-tuna,jul-sept,0,-169.5,-3.5,77,5304170
skipjack-tuna,jul-sept,0,-168.5,-3.5,77,5304167
skipjack-tuna,jul-sept,0,-167.5,-3.5,77,5302166
skipjack-tuna,jul-sept,0,-166.5,-3.5,77,5303165
skipjack-tuna,jul-sept,0,-158.5,-3.5,77,5304158
skipjack-tuna,jul-sept,0,-157.5,-3.5,77,5304158
skipjack-tuna,jul-sept,0,-156.5,-3.5,77,5304155
skipjack-tuna,jul-sept,0,-155.5,-3.5,77,5304155
skipjack-tuna,jul-sept,3,-153.5,-3.5,77,5304152
skipjack-tuna,jul-sept,0,-152.5,-3.5,77,5304151
skipjack-tuna,jul-sept,0,-148.5,-3.5,77,5303149
skipjack-tuna,jul-sept,0,-147.5,-3.5,77,5304147
skipjack-tuna,jul-sept,0,-146.5,-3.5,77,5304145
skipjack-tuna,jul-sept,0,-145.5,-3.5,77,5304144
skipjack-tuna,jul-sept,0,-142.5,-3.5,77,5304143
skipjack-tuna,jul-sept,0,-140.5,-3.5,77,5304140
skipjack-tuna,jul-sept,0,-121.5,-3.5,77,5304122
skipjack-tuna,jul-sept,0,47.5,-3.5,51,5202048
skipjack-tuna,jul-sept,0,96.5,-3.5,57,5204097
skipjack-tuna,jul-sept,0,97.5,-3.5,57,5204098
skipjack-tuna,jul-sept,0,98.5,-3.5,57,5204098
skipjack-tuna,jul-sept,0,99.5,-3.5,57,5204098
skipjack-tuna,jul-sept,0,100.5,-3.5,57,5204100
skipjack-tuna,jul-sept,0,144.5,-3.5,71,5202144
skipjack-tuna,jul-sept,0,145.5,-3.5,71,5204145
skipjack-tuna,jul-sept,0,146.5,-3.5,71,5204146
skipjack-tuna,jul-sept,4,148.5,-3.5,71,5204149
skipjack-tuna,jul-sept,0,149.5,-3.5,71,5204150
skipjack-tuna,jul-sept,0,150.5,-3.5,71,5204151
skipjack-tuna,jul-sept,0,151.5,-3.5,71,5204152
skipjack-tuna,jul-sept,0,152.5,-3.5,71,5204151
skipjack-tuna,jul-sept,1,153.5,-3.5,71,5203152
skipjack-tuna,jul-sept,1,154.5,-3.5,71,5204153
skipjack-tuna,jul-sept,1,155.5,-3.5,71,5203155
skipjack-tuna,jul-sept,0,156.5,-3.5,71,5204156
skipjack-tuna,jul-sept,0,157.5,-3.5,71,5204158
skipjack-tuna,jul-sept,0,158.5,-3.5,71,5204158
skipjack-tuna,jul-sept,0,159.5,-3.5,71,5204158
skipjack-tuna,jul-sept,0,160.5,-3.5,71,5204159
